html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
genesis-to-quantum\gtq-10-the-counter-move.html,Article 10: The Counter-Move — Genesis to Quantum,2,80,contains-title,O:\_Theophysics_v3\David\____ THE TRUTH\SECTION — The Counter-Move.md,SECTION — The Counter-Move,80:O:\_Theophysics_v3\David\____ THE TRUTH\SECTION — The Counter-Move.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\David\ZZZ_Archive\THE_TRUTH_ORIGINAL\SECTION — The Counter-Move.md
genesis-to-quantum\gtq-10a-why-the-pattern-is-the-signal.html,Why the Pattern Is the Signal — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-11-substrate-fractured.html,GTQ-11 The Substrate Fractured — Genesis to Quantum,1,80,contains-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\05_The_Substrate_Fractured.md,05_The_Substrate_Fractured,80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\05_The_Substrate_Fractured.md
genesis-to-quantum\gtq-12-trinity-mechanism.html,GTQ-12 The Trinity Mechanism — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-13-trinity-timeline.html,GTQ-13 The Trinity Timeline — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-14-physics-broken-in-two.html,GTQ-14 Why Physics Is Broken in Two — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-15-reality-needs-three.html,GTQ-15 Why Reality Needs Three — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-15-why-reality-needs-three.html,GTQ-15 Why Reality Needs Three — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-16-photon-isnt-watching.html,GTQ-16 The Photon Isn't Watching You Back — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-17-ran-the-numbers.html,GTQ-17 We Actually Ran the Numbers — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-18-eraser-and-cross.html,GTQ-18 The Eraser and the Cross — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-18-eraser-and-the-cross.html,GTQ-18 The Eraser and the Cross — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-19-temporal-trap.html,GTQ-19 The Temporal Trap — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-20-how-god-restores.html,GTQ-20 How God Restores — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-21-science-behind-restoration.html,GTQ-21 The Science Behind the Restoration — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-22-same-god-both-testaments.html,GTQ-22 The Same God in Both Testaments — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-23-regime-dependent-theology.html,GTQ-23 The Structural Case for Regime-Dependent Theology — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-24-societies-die-same-way.html,GTQ-24 Societies Die the Same Way People Do — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-24-societies-die.html,GTQ-24 Societies Die the Same Way People Do — Genesis to Quantum,0,,,,,
genesis-to-quantum\gtq-25-counter-move.html,GTQ-25 The Counter-Move — Genesis to Quantum,2,80,contains-title,O:\_Theophysics_v3\David\____ THE TRUTH\SECTION — The Counter-Move.md,SECTION — The Counter-Move,80:O:\_Theophysics_v3\David\____ THE TRUTH\SECTION — The Counter-Move.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\David\ZZZ_Archive\THE_TRUTH_ORIGINAL\SECTION — The Counter-Move.md
genesis-to-quantum\gtq-26-pattern-is-the-signal.html,GTQ-26 Why the Pattern Is the Signal — Genesis to Quantum,0,,,,,
genesis-to-quantum\index-gtq.html,Genesis to Quantum — A Unified Framework | Theophysics,0,,,,,
genesis-to-quantum\index.html,Genesis to Quantum — The Core Series,0,,,,,
genesis-to-quantum\intro\gtq-01-measurement-collapsed-reality-N.html,Article 01: The Measurement That Collapsed Reality — Genesis to Quantum,2,80,contains-title,O:\_Theophysics_v3\David\____ THE TRUTH\ARTICLE — The Measurement That Collapsed Reality (Kitchen Table).md,ARTICLE — The Measurement That Collapsed Reality (Kitchen Table),80:O:\_Theophysics_v3\David\____ THE TRUTH\ARTICLE — The Measurement That Collapsed Reality (Kitchen Table).md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\David\ZZZ_Archive\THE_TRUTH_ORIGINAL\ARTICLE — The Measurement That Collapsed Reality (Kitchen Table).md
genesis-to-quantum\intro\index.html,Genesis to Quantum — The Core Series,0,,,,,
genesis-to-quantum\intro\information-theoretic-form.html,Genesis to Quantum — Information-Theoretic Form,0,,,,,
genesis-to-quantum\intro\paper-template.html,LOWE FACTS+UADP v2.0 — Paper Template | Theophysics,0,,,,,
genesis-to-quantum\intro\theophysics-blackboard.html,Theophysics Blackboard — Visual Sketch Generator,0,,,,,
genesis-to-quantum\iso\iso-001-gravity-sin.html,ISO-001: Gravity ↔ Sin | Theophysics Registry,0,,,,,
genesis-to-quantum\iso\iso-002-superposition-eden.html,ISO-002: Quantum Superposition ↔ Edenic Moral State | Theophysics Registry,0,,,,,
genesis-to-quantum\iso\iso-003-collapse-fall.html,ISO-003: Wavefunction Collapse ↔ The Fall | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\WaveFunction.md,WaveFunction,80:O:\_Theophysics_v3\99_TAG_NOTES\WaveFunction.md
genesis-to-quantum\iso\iso-004-born-rule-trinity.html,ISO-004: Born Rule Triad ↔ The Trinity | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\David\TRUTH_ENGINE_CALIBRATION\Physics\Quantum_Dynamics\Born_Rule.md,Born_Rule,80:O:\_Theophysics_v3\David\TRUTH_ENGINE_CALIBRATION\Physics\Quantum_Dynamics\Born_Rule.md
genesis-to-quantum\iso\iso-005-decoherence-lifespan.html,ISO-005: Decoherence ↔ Lifespan | Theophysics Registry,0,,,,,
genesis-to-quantum\iso\iso-006-coherence-salvation.html,ISO-006: Coherence Equation ↔ Salvation/Sanctification | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
genesis-to-quantum\iso\iso-007-substrate-fracture.html,ISO-007: GR/QM Incompatibility ↔ The Substrate Fracture | Theophysics Registry,0,,,,,
genesis-to-quantum\iso\iso-008-eraser-atonement.html,ISO-008: Delayed-Choice Quantum Eraser ↔ Retrocausal Atonement | Theophysics Registry,0,,,,,
genesis-to-quantum\iso\iso-009-entropy-wages-sin.html,"ISO-009: Boltzmann Entropy ↔ ""The Wages of Sin Is Death"" | Theophysics Registry",0,,,,,
genesis-to-quantum\iso\iso-011-seven-attacks-counters.html,ISO-011: Seven Genesis 3 Attacks ↔ Seven Cross Counter-Moves | Theophysics Registry,0,,,,,
genesis-to-quantum\template-deepdive.html,[[GTQ-XX]] [[ARTICLE TITLE]] — Genesis to Quantum,0,,,,,
genesis-to-quantum\template-main.html,[[GTQ-XX]] [[ARTICLE TITLE]] — Genesis to Quantum,0,,,,,
genesis-to-quantum\the-93-year-floor.html,The 93-Year Floor | Theophysics,1,100,exact-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_93_YEAR_FLOOR.md,THE_93_YEAR_FLOOR,100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_93_YEAR_FLOOR.md
genesis-to-quantum\video-library.html,Video Library — Genesis to Quantum,0,,,,,
glossary\index-kimi.html,Theophysical Lexicon — Theophysics,0,,,,,
glossary\index.html,THEOPHYSICS — Glossary of the Fractured Substrate,1,80,contains-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\06_NOTES\Theophysics_Glossary.md,Theophysics_Glossary,80:O:\_Theophysics_v3\ZZZ_DUPLICATES\06_NOTES\Theophysics_Glossary.md
image-registry.html,Redirecting to Media Library…,0,,,,,
index.html,Faith Through Physics — Where Physics Meets Genesis,0,,,,,
isomorphism\00_readme.html,00_README,23,100,exact-title,O:\_Theophysics_v3\00_AXIOMS\00_01A_AXIOM_CONTEXT\00_README.md,00_README,100:O:\_Theophysics_v3\00_AXIOMS\00_01A_AXIOM_CONTEXT\00_README.md; 100:O:\_Theophysics_v3\00_AXIOMS\00_AXIOM_CATEGORY_LAYER\00_README.md; 100:O:\_Theophysics_v3\00_SYSTEM\Templates\00_README.md; 100:O:\_Theophysics_v3\01_Deuterocanonical_Standard\00_README.md; 100:O:\_Theophysics_v3\David\-EVALUATION_BUNDLE\00_README.md; 100:O:\_Theophysics_v3\David\00_PERSONAL_SYSTEM\Templates\Templates\_ARCHIVE\02_WORKFLOWS\00_README.md; 100:O:\_Theophysics_v3\David\00_PERSONAL_SYSTEM\Templates\Templates\_REORGANIZED\AI-Workflows\00_README.md; 100:O:\_Theophysics_v3\David\PROMPTS\00_README.md; 100:O:\_Theophysics_v3\David\PROMPTS\ARCHIVE\PROMPTS_OLD\01_PROMPTS\00_README.md; 100:O:\_Theophysics_v3\David\PROMPTS\ARCHIVE\PROMPTS_OLD\02_WORKFLOWS\00_README.md
isomorphism\evidence-three-way-isomorphism.html,EVIDENCE — Three-Way Isomorphism (43.6 Bits),2,100,exact-title,O:\_Theophysics_v3\David\____ THE TRUTH\EVIDENCE — Three-Way Isomorphism (43.6 Bits).md,EVIDENCE — Three-Way Isomorphism (43.6 Bits),100:O:\_Theophysics_v3\David\____ THE TRUTH\EVIDENCE — Three-Way Isomorphism (43.6 Bits).md; 100:O:\_Theophysics_v3\ZZZ_DUPLICATES\David\ZZZ_Archive\THE_TRUTH_ORIGINAL\EVIDENCE — Three-Way Isomorphism (43.6 Bits).md
isomorphism\index.html,Isomorphism Explorer — Theophysics,0,,,,,
isomorphism\iso-001-gravity-sin.html,ISO-001: Gravity ↔ Sin | Theophysics Registry,0,,,,,
isomorphism\iso-001_trinity_mathematical_structure.html,ISO-001_Trinity_Mathematical_Structure,1,80,contains-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\MASTER_EQUATION\03_FORMAL_MATH\_TRINITY_MATH.md,_TRINITY_MATH,80:O:\_Theophysics_v3\ZZZ_DUPLICATES\MASTER_EQUATION\03_FORMAL_MATH\_TRINITY_MATH.md
isomorphism\iso-002-superposition-eden.html,ISO-002: Quantum Superposition ↔ Edenic Moral State | Theophysics Registry,0,,,,,
isomorphism\iso-002_terminus_sui_grace.html,ISO-002_Terminus_Sui_Grace,0,,,,,
isomorphism\iso-003-collapse-fall.html,ISO-003: Wavefunction Collapse ↔ The Fall | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\WaveFunction.md,WaveFunction,80:O:\_Theophysics_v3\99_TAG_NOTES\WaveFunction.md
isomorphism\iso-003_entropy_sin.html,ISO-003_Entropy_Sin,7,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\00_01A_AXIOM_CONTEXT\05_META\Entropy (S).md,Entropy (S),80:O:\_Theophysics_v3\00_AXIOMS\00_01A_AXIOM_CONTEXT\05_META\Entropy (S).md; 80:O:\_Theophysics_v3\00_OS\03_Concepts\Entropy (S).md; 80:O:\_Theophysics_v3\05_EVIDENCE_ENGINE\01_INTAKE\02_TRIAGE\TRIAGE-ENT-001_Entropy_Sin_Isomorphism.sync-conflict-20260526-061326-H2VXXWL.md; 80:O:\_Theophysics_v3\05_EVIDENCE_ENGINE\03_EVIDENCE\00_ATOMIC_RECORDS\EVD-ISO-001_Entropy_Sin_Structural_Map.sync-conflict-20260526-061335-H2VXXWL.md; 80:O:\_Theophysics_v3\05_EVIDENCE_ENGINE\04_DOSSIERS\00_ACTIVE\DSR-ENT-001_Entropy_Sin_Flagship_Dossier.sync-conflict-20260526-061334-H2VXXWL.md; 80:O:\_Theophysics_v3\05_EVIDENCE_ENGINE\07_VALIDATION\VAL-ENT-001_Entropy_Sin_Validation_Checklist.sync-conflict-20260526-061350-H2VXXWL.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Entropy (S).md
isomorphism\iso-004-born-rule-trinity.html,ISO-004: Born Rule Triad ↔ The Trinity | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\David\TRUTH_ENGINE_CALIBRATION\Physics\Quantum_Dynamics\Born_Rule.md,Born_Rule,80:O:\_Theophysics_v3\David\TRUTH_ENGINE_CALIBRATION\Physics\Quantum_Dynamics\Born_Rule.md
isomorphism\iso-004_quantum_collapse_fall.html,ISO-004_Quantum_Collapse_Fall,0,,,,,
isomorphism\iso-005-decoherence-lifespan.html,ISO-005: Decoherence ↔ Lifespan | Theophysics Registry,0,,,,,
isomorphism\iso-005_fiat_phantom_energy.html,ISO-005_Fiat_Phantom_Energy,0,,,,,
isomorphism\iso-006-coherence-salvation.html,ISO-006: Coherence Equation ↔ Salvation/Sanctification | Theophysics Registry,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
isomorphism\iso-006_information_primacy.html,ISO-006_Information_Primacy,10,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\003_A1.3_Information-Primacy.md,003_A1.3_Information-Primacy,80:O:\_Theophysics_v3\00_AXIOMS\003_A1.3_Information-Primacy.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\003_A1.3_Information-Primacy.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_CYCLE_FIX\003_A1.3_Information-Primacy.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\003_A1.3_Information-Primacy.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_PROJECTED\003_A1.3_Information-Primacy_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\003_A1.3_Information-Primacy_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\003_A1.3_Information-Primacy_review.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\003_A1.3_Information-Primacy_SCORED.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED_FORMATTED\003_A1.3_Information-Primacy_7q.md; 80:O:\_Theophysics_v3\David\TRUTH_ENGINE_CALIBRATION\Physics\MyPhysics\003_A1.3_Information-Primacy.md
isomorphism\iso-007-substrate-fracture.html,ISO-007: GR/QM Incompatibility ↔ The Substrate Fracture | Theophysics Registry,0,,,,,
isomorphism\iso-007_self_grounding_substrate.html,ISO-007_Self_Grounding_Substrate,0,,,,,
isomorphism\iso-008-eraser-atonement.html,ISO-008: Delayed-Choice Quantum Eraser ↔ Retrocausal Atonement | Theophysics Registry,0,,,,,
isomorphism\iso-008_coherence_order.html,ISO-008_Coherence_Order,0,,,,,
isomorphism\iso-009-entropy-wages-sin.html,"ISO-009: Boltzmann Entropy ↔ ""The Wages of Sin Is Death"" | Theophysics Registry",0,,,,,
isomorphism\iso-009_compression_simplicity.html,ISO-009_Compression_Simplicity,0,,,,,
isomorphism\iso-010_observer_participation.html,ISO-010_Observer_Participation,0,,,,,
isomorphism\iso-011-seven-attacks-counters.html,ISO-011: Seven Genesis 3 Attacks ↔ Seven Cross Counter-Moves | Theophysics Registry,0,,,,,
isomorphism\iso-011_superposition_collapse.html,ISO-011_Superposition_Collapse,0,,,,,
isomorphism\iso-012_sign_operator.html,ISO-012_Sign_Operator,3,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\069_D8.1_Sign-Operator.md,069_D8.1_Sign-Operator,80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\069_D8.1_Sign-Operator.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\069_D8.1_Sign-Operator.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\069_D8.1_Sign-Operator.md
isomorphism\iso-013_grace_operator.html,ISO-013_Grace_Operator,3,100,exact-title,O:\_Theophysics_v3\David\___ Canonical no drift\GRACE_OPERATOR.md,GRACE_OPERATOR,100:O:\_Theophysics_v3\David\___ Canonical no drift\GRACE_OPERATOR.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\075_D9.1_Grace-Operator-Definition.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\075_D9.1_Grace-Operator-Definition.md
isomorphism\iso-014_soul_field.html,ISO-014_Soul_Field,11,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\084_D10.1_Soul-Field-Psi_S.md,084_D10.1_Soul-Field-Psi_S,80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\084_D10.1_Soul-Field-Psi_S.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\087_E10.1_Soul-Field-Equation.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\084_D10.1_Soul-Field-Psi_S.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\087_E10.1_Soul-Field-Equation.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\084_D10.1_Soul-Field-Psi_S.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\087_E10.1_Soul-Field-Equation.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_PROJECTED\087_E10.1_Soul-Field-Equation_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\087_E10.1_Soul-Field-Equation_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\087_E10.1_Soul-Field-Equation_review.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\087_E10.1_Soul-Field-Equation_SCORED.md
isomorphism\iso-015_moral_physics.html,ISO-015_Moral_Physics,0,,,,,
isomorphism\iso-016_eschatological_attractors.html,ISO-016_Eschatological_Attractors,0,,,,,
isomorphism\iso-017_quantum_gravity_unification.html,ISO-017_Quantum_Gravity_Unification,0,,,,,
isomorphism\iso-018_cosmological_grace.html,ISO-018_Cosmological_Grace,5,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\107_D14.1_Cosmological-Grace-Function.md,107_D14.1_Cosmological-Grace-Function,80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\107_D14.1_Cosmological-Grace-Function.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\107_D14.1_Cosmological-Grace-Function.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\107_D14.1_Cosmological-Grace-Function.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\cosmological.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\MASTER_EQUATION\03_FORMAL_MATH\_COSMOLOGICAL.md
isomorphism\iso-019_boundary_conditions.html,ISO-019_Boundary_Conditions,8,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\057_A7.2_Uniqueness-From-Boundary-Conditions.md,057_A7.2_Uniqueness-From-Boundary-Conditions,80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\057_A7.2_Uniqueness-From-Boundary-Conditions.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\057_A7.2_Uniqueness-From-Boundary-Conditions.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\057_A7.2_Uniqueness-From-Boundary-Conditions.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_PROJECTED\057_A7.2_Uniqueness-From-Boundary-Conditions_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\057_A7.2_Uniqueness-From-Boundary-Conditions_7q.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\057_A7.2_Uniqueness-From-Boundary-Conditions_review.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED\057_A7.2_Uniqueness-From-Boundary-Conditions_SCORED.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\AXIOMS_SCORED_FORMATTED\057_A7.2_Uniqueness-From-Boundary-Conditions_7q.md
isomorphism\iso-020_ai_consciousness.html,ISO-020_AI_Consciousness,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\consciousness.md,consciousness,80:O:\_Theophysics_v3\99_TAG_NOTES\consciousness.md
isomorphism\iso-021_falsifiability_architecture.html,ISO-021_Falsifiability_Architecture,3,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\FALSIFIABILITY.md
isomorphism\iso-022_ten_laws_integration.html,ISO-022_Ten_Laws_Integration,0,,,,,
isomorphism\iso-023_consilience.html,ISO-023_Consilience,2,100,exact-title,O:\_Theophysics_v3\99_TAG_NOTES\consilience.md,consilience,100:O:\_Theophysics_v3\99_TAG_NOTES\consilience.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\consilience_HP_May-01-122827-2026_Conflict.md
isomorphism\iso-024_worldview_uniqueness.html,ISO-024_Worldview_Uniqueness,0,,,,,
isomorphism\iso-025_immunology_soteriology.html,ISO-025_Immunology_Soteriology,0,,,,,
isomorphism\iso-026_addiction_sin_bondage.html,ISO-026_Addiction_Sin_Bondage,0,,,,,
isomorphism\iso-027_epidemiology_sin_propagation.html,ISO-027_Epidemiology_Sin_Propagation,0,,,,,
isomorphism\iso-028_ecology_ecclesiology.html,ISO-028_Ecology_Ecclesiology,0,,,,,
isomorphism\iso-029_music_theory_trinitarian_harmony.html,ISO-029_Music_Theory_Trinitarian_Harmony,0,,,,,
isomorphism\iso-030_genetics_scriptural_transmission.html,ISO-030_Genetics_Scriptural_Transmission,0,,,,,
isomorphism\iso-031_network_science_ecclesiology.html,ISO-031_Network_Science_Ecclesiology,0,,,,,
isomorphism\iso-032_attachment_theory_prayer_worship.html,ISO-032_Attachment_Theory_Prayer_Worship,0,,,,,
isomorphism\iso-033_pharmacology_grace_mechanics.html,ISO-033_Pharmacology_Grace_Mechanics,0,,,,,
isomorphism\iso-034_control_theory_providence.html,ISO-034_Control_Theory_Providence,0,,,,,
isomorphism\iso-035_cryptography_mystery_revelation.html,ISO-035_Cryptography_Mystery_Revelation,0,,,,,
isomorphism\iso-036_fluid_dynamics_pneumatology.html,ISO-036_Fluid_Dynamics_Pneumatology,0,,,,,
isomorphism\iso-037_beer_lambert_transaction_extraction.html,ISO-037_Beer_Lambert_Transaction_Extraction,0,,,,,
isomorphism\iso-038_fulbright_isomorphism.html,ISO-038 Fulbright Isomorphism,0,,,,,
isomorphism\Isomorphism_Registry.html,Isomorphism Registry — Theophysics Evidence Engine,0,,,,,
isomorphism\structural-isomorphism.html,The Structural Isomorphism — Proof by Architecture,2,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md
Kimi_Agent_ONEPAGE_GLOWINGBALL\index.html,Faith Through Physics,0,,,,,
lean4\lean4-corpus.html,The Lean 4 Corpus — Theophysics Research Initiative,1,80,contains-title,O:\_Theophysics_v3\06_NOTES\Lean 4.md,Lean 4,80:O:\_Theophysics_v3\06_NOTES\Lean 4.md
lean4\lean4-index.html,Lean 4 Formal Verification — Theophysics,1,80,contains-title,O:\_Theophysics_v3\06_NOTES\Lean 4.md,Lean 4,80:O:\_Theophysics_v3\06_NOTES\Lean 4.md
master-equation\index.html,Master Equation Explorer — Theophysics,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-01-G-grace.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-02-M-meaning.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-03-E-truth.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-04-S-entropy.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-05-T-logos.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
master-equation\meq-06-K-love.html,Redirecting to Master Equation,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
